"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"3.3773039149737656","0.0021606390139543427","0.29609417013563843","0.039726181124452926","151","8","false","PPARGC1A","32.03731343283582","0","151","17","0.9952453921700525","false","0","PPARGC1A","18676050","0.018804035215789057"
"3.7664469258711155","3.5755958091883837E-5","0.265502214602086","0.19444444444444445","9","9","false","EGOT","129.55555555555554","0","9","0","0.9944671061482578","false","0","EGOT","311580","0.15215686274509804"
"3.093501950760124","0.0048174257362216776","0.323258241280334","0.050965250965250966","418","7","false","RTN3","55.0377358490566","0","418","47","0.9958129960984797","false","0","RTN3","73025958","0.017098899552550596"
"3.360621552535988","3.981299840112104E-5","0.2975640024820353","0.3217948717948718","40","7","false","CISD1","258.35","0","40","0","0.9952787568949281","false","0","CISD1","1665492","0.10219541139240507"
"3.5174223059330014","1.4176729257720826E-4","0.28429910116657103","0.034274193548387094","34","8","false","ETS2","37.1875","0","34","2","0.994965155388134","false","0","ETS2","1225966","0.04776785714285714"
"3.361496031212162","1.1498981083690453E-4","0.2974865924917954","0.2332859174964438","38","7","false","GPR22","238.44736842105263","0","38","0","0.9952770079375757","false","0","GPR22","3156364","0.09553179824561403"
"3.588053275931656","5.844573807774802E-4","0.2787026621672291","0.02806122448979592","56","8","false","VMP1","33.714285714285715","0","56","7","0.9948238934481367","false","0","VMP1","4975458","0.03719074221867518"
"4.035382752589802","2.301705618337928E-5","0.24780796799466578","0.0","5","8","false","FLYWCH1","97.4","0","5","0","0.9939292344948204","false","0","FLYWCH1","204592","0.22211981566820277"
"3.275528050585228","0.0013901279523970084","0.305294286770444","0.06228744833359494","309","8","false","MXD4","64.34296028880867","0","309","32","0.9954489438988295","false","0","MXD4","22241966","0.022940410038264056"
"3.4491457016009686","4.8418723659787425E-5","0.2899268649439298","0.28095238095238095","36","8","false","ZFPM1","300.69444444444446","0","36","0","0.995101708596798","false","0","ZFPM1","1592814","0.11681990848657516"
"3.1779227768061347","0.0036125754286287343","0.3146709565438266","0.03790447929913805","361","8","false","MAT2B","42.531157270029674","0","361","24","0.9956441544463877","false","0","MAT2B","69174686","0.01726178567037968"
"3.602852145836136","3.374747974798508E-5","0.2775578790141897","0.13186813186813187","14","8","false","IQCD","192.5","0","14","0","0.9947942957083277","false","0","IQCD","528978","0.12267674927113703"
"3.747410197766716","1.881931908570095E-4","0.26685095765495703","0.06060606060606061","27","7","false","GYPA","40.36363636363637","0","27","5","0.9945051796044665","false","0","GYPA","1492120","0.058205602536997886"
"3.4529126866675637","5.6636799594428075E-5","0.2896105667140714","0.31907308377896615","34","7","false","SMIM17","254.26470588235293","0","34","0","0.9950941746266648","false","0","SMIM17","1353530","0.11201088364861363"
"3.1549172608637157","0.002303043533179063","0.3169655231231744","0.07300367772963476","416","7","false","FTO","72.90463215258856","0","416","49","0.9956901654782725","false","0","FTO","43245678","0.023132658893807338"
"3.2381272702811787","0.0016796406885780186","0.3088204744692343","0.08405977584059776","255","8","false","RRM1","72.61363636363636","0","255","35","0.9955237454594377","false","0","RRM1","19294638","0.026586746586746587"
"3.1454325306067537","0.0015422966390529309","0.3179213002566296","0.08751974723538705","247","7","false","MTF1","73.21800947867298","0","247","36","0.9957091349387865","false","0","MTF1","18403184","0.024960290080357043"
"3.4230458764967038","4.018897659676002E-5","0.2921374810855425","0.2859848484848485","33","7","false","ZMAT2","244.63636363636363","0","33","0","0.9951539082470066","false","0","ZMAT2","1180536","0.10837663296679691"
"4.367953719897753","3.50556657559467E-4","0.22894015461853576","0.15915915915915915","46","8","false","IRF5","21.81081081081081","0","46","9","0.9932640925602045","false","0","IRF5","2318710","0.09349263426516645"
"4.724270146643347","4.6028721211668795E-6","0.2116729079751107","0.3","5","9","false","PHOSPHO1","38.4","0","5","0","0.9925514597067133","false","0","PHOSPHO1","42260","0.2782608695652174"
"3.2669850665949145","0.0016774755674341393","0.3060926143266004","0.07003267003267004","296","7","false","CDK6","59.965384615384615","0","296","36","0.9954660298668101","false","0","CDK6","19148208","0.021663284312362738"
"3.537737118256424","3.72890745661567E-5","0.2826665652570733","0.3263157894736842","20","7","false","PHLPP1","190.35","0","20","0","0.9949245257634872","false","0","PHLPP1","637688","0.11986775818639799"
"3.176241087044262","0.0022439663413137546","0.31483756194671525","0.04028166881199364","303","7","false","CDO1","51.58510638297872","0","303","21","0.9956475178259114","false","0","CDO1","30974138","0.01908014105624132"
"3.4994618592762006","1.0002569966919631E-4","0.285758222324741","0.16176470588235295","17","8","false","RUNDC3B","184.52941176470588","0","17","0","0.9950010762814476","false","0","RUNDC3B","1353726","0.1071880233790204"
"3.2905959908516076","7.867385432024206E-4","0.3038963162843943","0.04108622817845177","119","7","false","PCSK1","42.45794392523364","0","119","12","0.9954188080182967","false","0","PCSK1","8266498","0.026057732148611942"
"3.2603255751378986","5.407027919654151E-4","0.30671783444747047","0.15343915343915343","28","7","false","NRN1","210.14285714285714","0","28","0","0.9954793488497241","false","0","NRN1","6254274","0.08600971100971101"
"3.3894793488497243","7.540407515654713E-4","0.2950305628324204","0.06845238095238096","75","7","false","ECE1","51.03125","0","75","11","0.9952210413023006","false","0","ECE1","5916506","0.030060138724911454"
"3.421431454325306","1.643608108881233E-4","0.2922753278414565","0.19047619047619047","21","7","false","MAP3K3","187.76190476190476","0","21","0","0.9951571370913493","false","0","MAP3K3","2201516","0.08889941575872415"
"3.2728373469662317","0.001789055230024397","0.305545278908209","0.04786218347862183","243","8","false","TCF7","57.222727272727276","0","243","23","0.9954543253060675","false","0","TCF7","23720628","0.022209860846224484"
"4.246333916319117","1.0463656632391877E-7","0.23549725944935526","0.0","2","9","false","LOC100288208","124.0","0","2","0","0.9935073321673618","false","0","LOC100288208","1416","0.5103734439834025"
"3.2692721646710616","0.0014848097059134494","0.3058784798666694","0.039598997493734335","210","7","false","LMO7","47.31578947368421","0","210","20","0.9954614556706579","false","0","LMO7","17087930","0.02037431941923775"
"3.378581999192789","1.9863496971795548E-4","0.2959821606339346","0.2927536231884058","46","7","false","GNG3","239.82608695652175","0","46","0","0.9952428360016145","false","0","GNG3","4230022","0.0929198322187221"
"3.2502354365666624","0.0023670202472058336","0.3076700194544476","0.05421749556876238","161","8","false","TSHR","45.64748201438849","0","161","22","0.9954995291268667","false","0","TSHR","20913984","0.020986251072840485"
"3.4430916184582268","1.8128875850828108E-4","0.2904366513627039","0.2","36","8","false","FAM174A","151.41666666666666","0","36","0","0.9951138167630835","false","0","FAM174A","3224360","0.07072240386112409"
"3.4352885779631372","0.0013957857512990528","0.29109635982690085","0.05724284464441945","141","8","false","TFAP2C","37.16535433070866","0","141","14","0.9951294228440737","false","0","TFAP2C","16067554","0.027095369479692873"
"3.7083949952912687","4.619959341157751E-5","0.26965843748299445","0.36257309941520466","19","8","false","CLDN10","97.42105263157895","0","19","0","0.9945832100094175","false","0","CLDN10","527338","0.10623887964185272"
"3.574868828198574","0.0010963827762187034","0.27973054342917353","0.01694915254237288","65","8","false","ECM1","15.333333333333334","0","65","5","0.9948502623436029","false","0","ECM1","7982194","0.028320561941251595"
"4.574801560608099","0.0","0.21858871619932654","0.0","1","9","false","BMPER","60.0","0","1","0","0.9928503968787838","false","0","BMPER","0","0.0"
"3.4279564106013725","0.0012482615444952784","0.29171899529042383","0.060493379285325596","165","8","false","TAF7","47.07382550335571","0","165","16","0.9951440871787972","false","0","TAF7","15924212","0.024364049645661218"
"3.516278756894928","1.0184573849069931E-4","0.28439155969621027","0.2564102564102564","27","9","false","ZDHHC17","201.55555555555554","0","27","0","0.9949674424862102","false","0","ZDHHC17","1909204","0.10315023313999773"
"3.515538813399704","0.0013458202199773828","0.28445141785618616","0.038415841584158415","114","8","false","DRAP1","30.247524752475247","0","114","13","0.9949689223732006","false","0","DRAP1","10896582","0.024292986199346327"
"3.576348715189022","3.328370008169577E-5","0.27961479140804274","0.18181818181818182","23","7","false","JADE3","143.82608695652175","0","23","0","0.994847302569622","false","0","JADE3","528858","0.08614895667804205"
"3.340104937441141","9.141245753712574E-4","0.29939179119506987","0.07391064533921676","172","7","false","TJP1","60.0945945945946","0","172","24","0.9953197901251177","false","0","TJP1","10113184","0.02552010379113183"
"3.540226019103996","2.695003799863618E-5","0.2824678409242053","0.26666666666666666","25","7","false","METTL26","234.4","0","25","0","0.9949195479617919","false","0","METTL26","655688","0.11692614770459082"
"3.3596798062693396","7.268551893970191E-4","0.2976474121533687","0.10010149030500508","220","8","false","CFTR","61.27835051546392","0","220","26","0.9952806403874613","false","0","CFTR","9587190","0.02955028073264008"
"3.5744652226557245","6.172781210480545E-5","0.27976212879671797","0.2850574712643678","30","7","false","ANO4","200.83333333333334","0","30","0","0.9948510695546886","false","0","ANO4","1196704","0.11016639239349059"
"3.302973227498991","0.001315436878107257","0.302757525151725","0.09250972478137522","301","8","false","LGR5","59.47328244274809","0","301","39","0.9953940535450021","false","0","LGR5","17464668","0.02459448538000619"
"3.6055428494551327","2.290786119088312E-5","0.2773507462686567","0.39037433155080214","34","7","false","ANLN","215.35294117647058","0","34","0","0.9947889143010898","false","0","ANLN","551846","0.11997378338522038"
"3.258038477061752","0.004664673570546226","0.30693314613701117","0.04459489957120289","236","7","false","DDX18","42.052132701421804","0","236","25","0.9954839230458765","false","0","DDX18","46381638","0.01744847990607998"
"3.7662451230996905","1.3970964120017202E-4","0.265516440729429","0.23809523809523808","7","8","false","TRIP12","141.14285714285714","0","7","0","0.9944675097538006","false","0","TRIP12","853170","0.1826940893088753"
"3.2403471007668507","0.0020425092572814987","0.30860891407693425","0.037694013303769404","182","8","false","TICAM1","45.8969696969697","0","182","17","0.9955193057984664","false","0","TICAM1","23063642","0.019619136571191367"
"3.5959908516076955","4.547676864008356E-5","0.2780874705376183","0.16483516483516483","14","8","false","OPA3","163.07142857142858","0","14","0","0.9948080182967846","false","0","OPA3","652934","0.12423780487804878"
"3.2512444504237856","8.561974066716148E-4","0.3075745349967931","0.08244387191755613","236","7","false","TP53BP1","72.38277511961722","0","236","27","0.9954975110991524","false","0","TP53BP1","13440312","0.027512871359179143"
"3.4594376429436298","8.173887831440514E-5","0.2890643229369215","0.29802955665024633","29","7","false","C1orf216","244.13793103448276","0","29","0","0.9950811247141128","false","0","C1orf216","1559240","0.1163669833338812"
"3.3983586707924123","0.0012938892831566304","0.2942596991290578","0.027766599597585512","82","8","false","ATAD2","35.32394366197183","0","82","11","0.9952032826584152","false","0","ATAD2","8477054","0.022629958274875645"
"3.824969729584286","8.249284738198005E-5","0.2614399774893602","0.07142857142857142","8","8","false","KCNQ5-AS1","67.625","0","8","0","0.9943500605408314","false","0","KCNQ5-AS1","384908","0.13478915662650603"
"3.3752186196690435","8.928895558660475E-5","0.29627710459183676","0.28368794326241137","48","7","false","C1orf115","253.4375","0","48","0","0.9952495627606619","false","0","C1orf115","2652116","0.09182518115942029"
"3.742970536795372","1.4716927748940334E-4","0.2671674783890157","0.07692307692307693","17","8","false","APOM","50.5","0","17","3","0.9945140589264092","false","0","APOM","921162","0.09179942543745104"
"3.526637965828064","7.144348728145175E-5","0.28355618288286566","0.24596774193548387","32","7","false","ATAD2B","180.375","0","32","0","0.9949467240683438","false","0","ATAD2B","1032616","0.09892690619857378"
"3.419547961792009","8.1343497622712E-4","0.2924363135634897","0.05027682178662277","179","7","false","GNRH2","55.50609756097561","0","179","15","0.9951609040764159","false","0","GNRH2","11265624","0.026617917403369905"
"3.4878918337145164","2.8409118557257926E-5","0.28670613874370793","0.25666666666666665","25","8","false","KCTD15","247.36","0","25","0","0.995024216332571","false","0","KCTD15","760712","0.11372873563218391"
"3.2663796582806404","9.868971193791988E-4","0.30614934717245357","0.06415917973706918","221","7","false","GAD1","57.537688442211056","0","221","22","0.9954672406834387","false","0","GAD1","14673340","0.025213749589684503"
"3.330351136822279","2.2882080080171256E-4","0.30026863802540954","0.17777777777777778","45","7","false","TLN1","183.9111111111111","0","45","0","0.9953392977263554","false","0","TLN1","3672432","0.072951650579576"
"3.8492533297457285","0.0022001481438798983","0.2597906436223197","0.15806081468732072","115","8","false","TBXAS1","27.714285714285715","0","115","31","0.9943014933405085","false","0","TBXAS1","14597596","0.06936985320443967"
"4.239001748957352","2.1476732295243312E-4","0.23590459717219164","0.15441176470588236","22","8","false","SPN","23.176470588235293","0","22","5","0.9935219965020853","false","0","SPN","1241490","0.11917892156862746"
"3.4072379927351","0.0010967576148615595","0.29349285319434576","0.039597533268419347","92","8","false","ONECUT2","30.27848101265823","0","92","13","0.9951855240145299","false","0","ONECUT2","7758778","0.025063079992821022"
"3.5063231535046415","0.0010340068938166037","0.2851990407673861","0.048589341692789965","101","7","false","NEUROD1","30.488636363636363","0","101","13","0.9949873536929907","false","0","NEUROD1","8406826","0.025979590246942432"
"4.017153235571102","6.407489790574307E-4","0.24893250054421542","0.19506653683868874","108","8","false","SYK","31.050632911392405","0","108","29","0.9939656935288578","false","0","SYK","5666800","0.07443159396533407"
"3.2789586976994483","0.0017017605111859441","0.3049748692173556","0.07461964038727524","284","8","false","XRCC6","63.87966804979253","0","284","43","0.9954420826046011","false","0","XRCC6","21816440","0.024244085482849554"
"3.6112605946454996","2.4047288296753002E-5","0.2769116140448915","0.27666666666666667","25","8","false","SYNE4","219.28","0","25","0","0.994777478810709","false","0","SYNE4","455164","0.11565400843881857"
"3.2886452307278353","0.001412093718967071","0.30407658164413265","0.08397974574445162","312","7","false","PSEN1","59.43589743589744","0","312","39","0.9954227095385444","false","0","PSEN1","22160108","0.025274881080921064"
"3.5595990851607695","6.35120661258577E-5","0.28093051382353496","0.3687707641196013","43","7","false","DIP2B","213.69767441860466","0","43","0","0.9948808018296785","false","0","DIP2B","1037182","0.1097010648966143"
"3.2500336337952374","0.0017745796905338385","0.307689123460623","0.043406530890886336","207","8","false","CPT1B","45.53191489361702","0","207","19","0.9954999327324096","false","0","CPT1B","20622980","0.019491386307466416"
"3.4047490918875285","1.1093566007860451E-4","0.29370739899239356","0.24064171122994651","34","8","false","PVRIG","220.14705882352942","0","34","0","0.9951905018162249","false","0","PVRIG","2421970","0.08777793414016324"
"3.2249428225480963","0.0020718394646864363","0.31008301697884944","0.06654867256637167","260","8","false","ABCC6","65.41150442477876","0","260","34","0.9955501143549038","false","0","ABCC6","24236448","0.024038586673607497"
"3.438584689896408","9.739678675629118E-5","0.29081732462146404","0.23015873015873015","28","8","false","CEACAM19","258.7142857142857","0","28","0","0.9951228306202072","false","0","CEACAM19","2020246","0.1070837275307474"
"3.1522938248351946","0.0020974232583537","0.3172293115957492","0.07789195945007638","433","8","false","SIX5","75.58947368421053","0","433","53","0.9956954123503297","false","0","SIX5","37320358","0.023271000777806587"
"3.3869231804116775","5.575519287089919E-5","0.295253227408143","0.32583454281567487","53","8","false","AMIGO3","286.1698113207547","0","53","0","0.9952261536391767","false","0","AMIGO3","1820338","0.10115581877721977"
"3.3182429705367955","0.002245248483701084","0.3013643090271443","0.043859649122807015","174","7","false","S100B","41.15686274509804","0","174","21","0.9953635140589264","false","0","S100B","19611128","0.019523969283530902"
"3.484528454190771","1.0059272975627336E-4","0.2869828767784406","0.25396825396825395","28","7","false","SLF2","207.25","0","28","0","0.9950309430916185","false","0","SLF2","1546034","0.0945589098259112"
"3.1305663931117986","0.0018897967549881265","0.3194310148477621","0.08381895881895882","399","7","false","PAK1","69.21306818181819","0","399","47","0.9957388672137765","false","0","PAK1","33623666","0.023071022727272728"
"3.433203282658415","1.795107613953773E-5","0.2912731690113249","0.39015151515151514","33","7","false","WDR47","295.90909090909093","0","33","0","0.9951335934346831","false","0","WDR47","851086","0.13305264879005888"
"4.246199381138168","2.2830738720488975E-5","0.2355047208668652","0.46405228758169936","18","8","false","NCF4","56.05555555555556","0","18","0","0.9935076012377236","false","0","NCF4","365196","0.1837887067395264"
"3.376900309430916","9.124312897722677E-4","0.2961295591721281","0.06693755346449957","189","8","false","APOD","55.625","0","189","21","0.9952461993811381","false","0","APOD","9921132","0.026718431480336244"
"3.232745863043186","0.002441193349987784","0.3093345540804861","0.05742063492063492","254","8","false","COPS5","61.25333333333333","0","254","29","0.9955345082739137","false","0","COPS5","31486976","0.021581482786981552"
"3.557042916722723","3.688824192631868E-5","0.28113239660356665","0.24285714285714285","21","8","false","ACTR3","206.52380952380952","0","21","0","0.9948859141665546","false","0","ACTR3","848678","0.11354706899261355"
"3.585833445445984","3.0884345782806045E-5","0.2788751946273473","0.2222222222222222","19","8","false","ACTR6","216.1578947368421","0","19","0","0.994828333109108","false","0","ACTR6","709604","0.12147569598532587"
"3.3789183371451634","8.557350719294952E-4","0.29595269853277856","0.06613861386138614","115","7","false","TUBA1B","61.663366336633665","0","115","14","0.9952421633257097","false","0","TUBA1B","8810576","0.029953628274219827"
"3.2826584151755682","0.0014459263063980217","0.30463114754098364","0.06484815420985633","265","7","false","LDHA","58.46808510638298","0","265","30","0.9954346831696489","false","0","LDHA","23924172","0.021826386792302924"
"3.3788510695546887","0.0013156900815781342","0.2959585904837746","0.0544516129032258","138","8","false","TBPL1","35.808","0","138","13","0.9952422978608906","false","0","TBPL1","13280068","0.024365371506475803"
"3.364590340374008","0.0012433924217587664","0.29721300331880524","0.06084070796460177","130","8","false","FOXP1","43.7787610619469","0","130","17","0.995270819319252","false","0","FOXP1","10890790","0.025553874531097802"
"3.9757163998385576","6.352321822312615E-6","0.25152699524558825","0.17857142857142858","8","8","false","AOX1","121.75","0","8","0","0.9940485672003229","false","0","AOX1","55152","0.1893525741029641"
"3.358401722050316","0.0010680242269674248","0.2977606858150062","0.02715484363081617","122","8","false","SPAST","34.2695652173913","0","122","7","0.9952831965558994","false","0","SPAST","11985110","0.023098010316875462"
"3.443158886048702","1.6647140777640006E-4","0.2904309772203337","0.14736842105263157","20","8","false","KCNH3","201.65","0","20","0","0.9951136822279026","false","0","KCNH3","2285218","0.10413650465356773"
"3.6305663931117986","3.481264788695897E-4","0.27543911657896686","0.06159420289855073","29","7","false","SHMT1","25.375","0","29","5","0.9947388672137765","false","0","SHMT1","2028450","0.05184610075914424"
"3.8084891699179337","4.822721540583286E-4","0.2625713125033117","0.20666666666666667","25","8","false","GAB3","56.0","0","25","0","0.9943830216601641","false","0","GAB3","4162684","0.08284444444444444"
"3.2084622628817434","0.00255754236052711","0.3116757867371114","0.043794039746131164","380","7","false","FOXG1","52.38040345821326","0","380","33","0.9955830754742364","false","0","FOXG1","37365662","0.01858268070841421"
"3.3434683169648864","2.795227966560361E-4","0.29909061644938034","0.18850574712643678","30","8","false","CAMTA2","224.86666666666667","0","30","0","0.9953130633660702","false","0","CAMTA2","4729662","0.08682110682110682"
"3.8661374949549305","8.068560136048899E-4","0.2586560879702126","0.03765227021040975","46","8","false","ASH1L","14.55813953488372","0","46","3","0.9942677250100901","false","0","ASH1L","5573642","0.041207670338637294"
"3.7398089600430513","6.307430189572111E-5","0.26739333765019063","0.275","16","8","false","SHOC2","148.25","0","16","0","0.9945203820799139","false","0","SHOC2","818480","0.12852341717259325"
"3.400040360554285","3.569897739912187E-4","0.29411415570283905","0.09245102723363594","108","8","false","PMEL","61.869565217391305","0","108","16","0.9951999192788915","false","0","PMEL","3889048","0.032839594541550256"
"3.3208664065653166","3.4947735976201684E-4","0.3011262356182142","0.23270440251572327","54","8","false","ADCY9","212.5","0","54","0","0.9953582671868694","false","0","ADCY9","7286862","0.07516147204863158"
"3.1886183236916454","0.002156125032815746","0.31361545926332224","0.03567244374419262","246","7","false","FOSB","45.28251121076233","0","246","23","0.9956227633526168","false","0","FOSB","24270190","0.017363986125336753"
"3.3049912552132383","1.074691045360113E-4","0.3025726614019376","0.23044096728307253","38","7","false","RIMKLA","248.42105263157896","0","38","0","0.9953900174895736","false","0","RIMKLA","2683668","0.08664843133295394"
"3.2351674963002823","0.001121584176904714","0.3091030066120514","0.08563258366179767","257","7","false","SOD1","69.83771929824562","0","257","29","0.9955296650073995","false","0","SOD1","15993072","0.027529885439149925"
"3.3729987891833715","1.7190035967982288E-4","0.2964720898231059","0.23866790009250693","47","7","false","CHMP4B","219.87234042553192","0","47","0","0.9952540024216332","false","0","CHMP4B","3724298","0.08424227602510802"
"3.2005246872057045","0.002711713855897243","0.31244876941507804","0.06195113468394053","415","8","false","ADORA2A","64.81451612903226","0","415","43","0.9955989506255886","false","0","ADORA2A","41860538","0.021940508831915055"
"3.715256289519709","3.065338179207949E-4","0.2691604352628053","0.043478260869565216","28","7","false","NQO2","22.666666666666668","0","28","4","0.9945694874209606","false","0","NQO2","1718918","0.05723797250859106"
"3.9928023678191846","1.7037654651315852E-6","0.2504506629378169","0.2","5","8","false","FLYWCH2","93.4","0","5","0","0.9940143952643616","false","0","FLYWCH2","15036","0.23484848484848486"
"3.413157540696892","0.002649898230278353","0.29298383918013404","0.03803294573643411","140","7","false","HSPH1","28.992248062015506","0","140","11","0.9951736849186062","false","0","HSPH1","27482764","0.022088282009340255"
"3.490986142876362","3.137474353352198E-5","0.2864520107135287","0.3203463203463203","22","8","false","FRRS1L","229.5909090909091","0","22","0","0.9950180277142473","false","0","FRRS1L","712130","0.11630745141383439"
"3.214785416386385","0.0015138324273437146","0.3110627524010797","0.06702160977137488","347","7","false","PGK1","60.50645161290323","0","347","37","0.9955704291672272","false","0","PGK1","29388214","0.022089531145108292"
"3.429638100363245","1.290777236736893E-4","0.29157595371187606","0.1908831908831909","27","7","false","LDOC1","196.37037037037038","0","27","0","0.9951407237992734","false","0","LDOC1","2178878","0.08992042890347975"
"3.235436566662182","0.0015906799729050488","0.30907730051145577","0.0596126594237128","166","8","false","EZR","49.342465753424655","0","166","20","0.9955291268666756","false","0","EZR","17275836","0.02328702446091557"
"3.36311045338356","0.0014998777296138784","0.2973437875030002","0.06513157894736842","107","8","false","EDNRB","32.9375","0","107","11","0.9952737790932329","false","0","EDNRB","11792706","0.02662037037037037"
"3.883021660164133","8.229156207205544E-4","0.2575313988739714","0.047311827956989246","35","8","false","TOB1","20.70967741935484","0","35","4","0.9942339566796716","false","0","TOB1","5897696","0.05027753197651034"
